greenhouse_id,crop_type,variety,planting_date,harvest_date,days_to_maturity,avg_temperature_C,min_temperature_C,max_temperature_C,humidity_percent,co2_ppm,light_intensity_lux,photoperiod_hours,irrigation_mm,fertilizer_N_kg_ha,fertilizer_P_kg_ha,fertilizer_K_kg_ha,pest_severity,soil_pH,yield_kg_per_m2
5.0,Tomato,Beefsteak,2023-06-07,2023-08-22,76.0,21.0,18.6,22.9,79.4,788.0,32832.0,15.9,4.5,198.0,84.0,156.0,1.8,6.4,17.41
3.0,Lettuce,Iceberg,2023-04-05,2023-05-07,32.0,21.2,18.8,23.2,82.6,997.0,29151.0,13.0,5.1,124.0,44.0,121.0,0.8,6.5,7.94
2.0,Cucumber,English,2023-05-19,2023-07-17,59.0,25.1,22.1,27.0,83.6,943.0,35001.0,15.4,10.4,187.0,94.0,127.0,3.2,5.9,10.44
4.0,Tomato,Beefsteak,2023-06-30,2023-09-10,72.0,25.8,23.9,26.9,72.5,699.0,46801.0,15.9,6.4,245.0,76.0,194.0,2.3,5.6,23.58
2.0,Pepper,Habanero,2023-02-11,2023-04-30,78.0,26.1,24.7,27.3,70.8,636.0,23065.0,10.0,4.9,157.0,42.0,187.0,0.9,6.2,13.84
3.0,Tomato,Cherry,2023-02-25,2023-04-30,64.0,24.9,23.7,27.4,74.1,710.0,21144.0,10.4,6.9,,,,0.0,6.9,18.8
1.0,Pepper,Bell,2023-03-02,2023-05-15,74.0,26.4,24.9,28.0,55.1,1007.0,23034.0,10.7,5.5,,,,2.2,6.1,9.04
4.0,Cucumber,Slicing,2023-12-02,2024-01-22,51.0,24.2,22.5,25.5,82.8,722.0,24323.0,10.0,7.7,135.0,75.0,121.0,0.3,6.7,9.13
3.0,Cucumber,Pickling,2023-01-30,2023-04-07,67.0,26.9,25.0,29.1,73.6,751.0,25322.0,10.0,8.1,189.0,96.0,156.0,2.2,5.7,7.4
2.0,Cucumber,English,2023-06-26,2023-08-16,51.0,21.6,18.8,25.0,77.3,1020.0,42630.0,16.0,8.2,185.0,62.0,144.0,3.7,6.9,13.49
2.0,Lettuce,Butterhead,2023-06-30,2023-08-04,35.0,17.3,15.1,19.0,61.3,847.0,45000.0,15.9,5.0,130.0,58.0,117.0,3.4,6.1,11.64
4.0,Cucumber,Pickling,2023-03-12,2023-05-07,56.0,22.9,21.0,24.3,81.5,573.0,29693.0,11.4,9.2,,,,1.4,6.5,7.08
5.0,Cucumber,English,2023-02-04,2023-03-28,52.0,25.6,24.2,26.9,79.2,732.0,18053.0,10.0,5.8,186.0,60.0,124.0,3.3,7.0,12.87
4.0,Tomato,Roma,2023-01-18,2023-03-27,68.0,23.3,21.8,25.0,73.2,831.0,19736.0,10.0,6.8,173.0,70.0,152.0,0.0,6.3,14.91
3.0,Cucumber,Pickling,2023-05-22,2023-07-20,59.0,21.8,18.1,23.3,85.2,523.0,39730.0,15.5,6.0,121.0,68.0,169.0,1.1,6.8,16.78
2.0,Tomato,Heirloom,2023-01-11,2023-04-01,80.0,26.2,23.8,28.1,69.7,963.0,19699.0,10.0,9.2,225.0,69.0,218.0,3.3,6.6,14.12
1.0,Cucumber,English,2023-12-16,2024-02-21,67.0,25.6,22.9,29.0,82.9,953.0,22444.0,10.0,10.3,170.0,52.0,174.0,0.0,6.2,6.74
4.0,Tomato,Beefsteak,2023-11-22,2024-02-13,83.0,26.8,24.6,28.1,78.1,693.0,16517.0,10.0,8.1,154.0,81.0,217.0,0.3,5.7,15.41
5.0,Cucumber,English,2023-01-26,2023-04-01,65.0,26.3,25.3,28.3,82.8,966.0,25888.0,10.0,7.7,171.0,92.0,143.0,2.6,6.4,10.54
4.0,Pepper,Habanero,2023-01-19,2023-04-20,91.0,23.9,21.6,25.2,61.4,824.0,24324.0,10.0,10.0,145.0,88.0,142.0,0.2,6.1,7.86
4.0,Cucumber,Slicing,2023-08-16,2023-10-14,59.0,23.9,21.9,25.9,75.9,990.0,31909.0,14.2,7.2,110.0,49.0,133.0,2.9,6.8,6.51
3.0,Pepper,Jalapeno,2023-07-24,2023-10-06,74.0,23.2,21.8,24.9,71.5,648.0,36522.0,15.3,8.3,147.0,75.0,140.0,0.0,6.7,5.19
3.0,Tomato,Roma,2023-05-27,2023-08-25,90.0,24.3,23.1,25.7,83.0,592.0,39727.0,15.7,9.0,210.0,63.0,165.0,0.1,6.6,14.18
1.0,Cucumber,Pickling,2023-11-28,2024-01-20,53.0,20.6,18.1,22.6,75.8,574.0,26288.0,10.0,4.7,194.0,51.0,136.0,1.9,7.0,15.63
2.0,Cucumber,English,2023-10-12,2023-12-04,53.0,19.1,17.0,20.7,74.5,965.0,30867.0,10.5,2.1,180.0,44.0,145.0,2.5,6.2,9.53
5.0,Pepper,Habanero,2023-02-01,2023-05-08,96.0,26.8,25.4,28.0,56.5,617.0,26713.0,10.0,7.9,177.0,70.0,127.0,1.9,6.2,7.62
2.0,Tomato,Cherry,2023-11-04,2024-01-25,82.0,25.1,21.9,28.2,63.8,896.0,25396.0,10.0,9.1,176.0,64.0,174.0,0.4,6.4,12.34
4.0,Pepper,Bell,2023-07-18,2023-10-08,82.0,22.5,21.1,24.6,80.0,1074.0,35584.0,15.6,5.3,195.0,85.0,151.0,1.5,6.9,14.1
4.0,Tomato,Heirloom,2023-08-11,2023-10-29,79.0,23.7,21.4,25.8,79.0,562.0,43347.0,14.5,9.6,,,,,6.1,12.82
3.0,Lettuce,Butterhead,2023-12-12,2024-01-24,43.0,17.1,15.8,18.7,72.7,626.0,17282.0,10.0,3.9,107.0,67.0,106.0,0.0,6.3,9.84
5.0,Tomato,Roma,2023-06-11,2023-08-10,60.0,29.4,27.9,30.9,76.5,798.0,41456.0,15.9,7.9,,,,0.1,6.0,16.73
3.0,Pepper,Bell,2023-05-01,2023-07-12,72.0,24.2,21.5,27.6,73.4,750.0,29633.0,14.6,3.7,121.0,76.0,190.0,2.0,6.3,7.62
2.0,Lettuce,Iceberg,2023-01-20,2023-02-25,36.0,20.8,19.0,22.2,60.2,823.0,21896.0,10.0,6.5,128.0,37.0,107.0,,7.1,6.13
1.0,Pepper,Jalapeno,2023-05-19,2023-08-26,99.0,,,,,,,15.4,6.3,152.0,82.0,190.0,1.5,6.7,12.25
4.0,Pepper,Habanero,2023-05-21,2023-08-13,84.0,23.8,22.4,25.4,70.8,885.0,32762.0,15.5,7.1,198.0,86.0,121.0,1.9,5.8,13.52
3.0,Cucumber,Slicing,2023-10-07,2023-12-01,55.0,23.3,20.5,25.7,67.1,826.0,28559.0,10.8,6.8,176.0,87.0,130.0,1.3,5.9,10.36
1.0,Tomato,Roma,2023-03-06,2023-05-16,71.0,,,,,,,11.0,7.1,,,,0.9,,18.01
5.0,Pepper,Jalapeno,2023-04-16,2023-07-07,82.0,26.0,24.5,27.5,75.5,753.0,36783.0,13.7,9.3,187.0,65.0,155.0,3.1,6.4,8.6
2.0,Tomato,Cherry,2023-10-09,2023-12-09,61.0,26.1,25.0,27.3,84.2,822.0,28159.0,10.7,8.4,178.0,117.0,223.0,0.1,6.4,14.03
4.0,Tomato,Roma,2023-04-24,2023-07-19,86.0,23.3,21.5,25.3,61.5,1077.0,36570.0,14.2,5.0,184.0,84.0,161.0,0.0,6.1,22.93
2.0,Cucumber,Pickling,2023-08-26,2023-10-17,52.0,20.9,18.8,22.9,83.0,421.0,34343.0,13.6,7.7,197.0,96.0,181.0,1.1,6.9,13.23
3.0,Tomato,Roma,2023-11-13,2024-01-18,66.0,27.9,26.4,29.2,69.6,733.0,27233.0,10.0,9.5,190.0,69.0,243.0,2.3,6.1,15.77
5.0,Lettuce,Butterhead,2023-01-27,2023-03-05,37.0,19.9,18.7,20.9,65.9,690.0,18587.0,10.0,4.5,,,,1.4,5.9,9.53
3.0,Lettuce,Romaine,2023-04-14,2023-05-21,37.0,16.0,14.6,18.0,71.5,610.0,32179.0,13.6,4.8,113.0,60.0,116.0,1.5,6.5,6.14
3.0,Cucumber,English,2023-12-19,2024-02-21,64.0,21.5,19.9,22.9,95.7,910.0,27135.0,10.0,6.0,127.0,63.0,166.0,0.5,6.2,14.54
4.0,Lettuce,Iceberg,2023-09-06,2023-10-23,47.0,15.9,12.5,17.4,64.4,948.0,27509.0,12.9,4.7,125.0,58.0,115.0,0.0,6.7,10.48
4.0,Tomato,Heirloom,2023-07-06,2023-09-24,80.0,28.0,25.4,31.3,86.6,918.0,32840.0,15.9,8.9,,,,0.2,6.1,13.04
3.0,Tomato,Cherry,2023-07-03,2023-09-25,84.0,28.1,26.0,29.3,67.9,540.0,39892.0,15.9,6.7,247.0,84.0,156.0,3.2,5.6,18.1
1.0,Lettuce,Iceberg,2023-12-25,2024-02-01,38.0,15.6,14.2,17.0,66.5,746.0,16596.0,10.0,3.8,89.0,30.0,131.0,3.5,,5.45
2.0,Tomato,Heirloom,2023-11-22,2024-02-16,86.0,25.0,21.7,27.5,71.5,693.0,18289.0,10.0,8.3,212.0,54.0,197.0,0.0,6.0,15.51
4.0,Tomato,Cherry,2023-09-05,2023-12-03,89.0,22.1,18.7,25.2,71.7,1013.0,27974.0,13.0,6.2,212.0,113.0,159.0,1.1,,19.38
3.0,Tomato,Heirloom,2023-05-03,2023-07-07,65.0,26.7,25.1,28.6,77.7,703.0,30100.0,14.7,10.9,193.0,72.0,234.0,3.2,,15.67
4.0,Lettuce,Romaine,2023-01-21,2023-02-21,31.0,16.9,14.3,19.5,67.0,814.0,18607.0,10.0,3.4,135.0,67.0,101.0,2.7,6.1,2.92
1.0,Lettuce,Romaine,2023-03-19,2023-05-04,46.0,21.7,20.3,22.8,72.3,512.0,34013.0,11.9,5.5,116.0,55.0,126.0,2.2,6.4,7.55
1.0,Tomato,Beefsteak,2023-12-27,2024-03-06,70.0,22.1,20.6,23.3,78.5,761.0,18117.0,10.0,6.8,220.0,85.0,224.0,0.0,7.2,16.85
1.0,Lettuce,Leaf,2023-11-01,2023-12-08,37.0,15.8,14.0,18.0,76.1,1101.0,24813.0,10.0,2.5,,,,0.3,6.6,7.92
5.0,Pepper,Habanero,2023-04-23,2023-07-30,98.0,,,,,,,14.2,7.4,,,,2.3,6.8,8.72
1.0,Tomato,Cherry,2023-04-30,2023-07-20,81.0,,,,,,,14.5,7.2,230.0,78.0,152.0,3.6,7.1,17.36
5.0,Cucumber,English,2023-03-03,2023-04-23,51.0,21.2,19.9,23.2,72.9,1081.0,25483.0,10.8,6.3,103.0,46.0,145.0,2.4,5.8,8.53
3.0,Tomato,Cherry,2023-04-19,2023-06-23,65.0,27.5,26.1,29.9,81.5,,35695.0,13.9,6.8,217.0,81.0,152.0,2.4,6.2,21.32
3.0,Lettuce,Leaf,2023-04-01,2023-05-06,35.0,17.7,15.7,18.6,67.1,914.0,29123.0,12.6,5.4,149.0,33.0,119.0,1.5,6.1,10.18
3.0,Cucumber,Pickling,2023-02-04,2023-04-13,68.0,23.6,22.0,25.8,84.5,918.0,24706.0,10.0,5.2,106.0,93.0,129.0,2.4,6.2,12.2
5.0,Tomato,Roma,2023-06-11,2023-08-20,70.0,29.3,25.7,31.5,88.1,805.0,36843.0,15.9,8.9,208.0,77.0,201.0,0.0,6.4,15.1
3.0,Pepper,Jalapeno,2023-11-15,2024-02-02,79.0,24.9,21.9,28.3,81.8,1011.0,13894.0,10.0,10.3,184.0,76.0,200.0,0.6,5.5,9.29
4.0,Tomato,Roma,2023-12-29,2024-03-24,86.0,26.7,24.2,28.4,69.9,589.0,25964.0,10.0,5.7,170.0,118.0,178.0,,6.8,20.45
3.0,Tomato,Roma,2023-05-19,2023-07-27,69.0,23.8,21.6,25.1,72.8,1042.0,33952.0,15.4,9.9,179.0,53.0,232.0,0.8,7.4,12.04
1.0,Pepper,Jalapeno,2023-08-19,2023-11-16,89.0,26.5,25.0,29.0,57.4,595.0,43469.0,14.1,8.0,127.0,46.0,178.0,3.3,7.3,10.29
3.0,Pepper,Jalapeno,2023-01-02,2023-03-18,75.0,26.4,24.5,27.6,63.3,915.0,18819.0,10.0,9.8,121.0,88.0,195.0,4.1,6.0,5.85
5.0,Cucumber,Pickling,2023-06-22,2023-08-22,61.0,22.0,19.1,25.6,77.1,693.0,42305.0,16.0,5.8,108.0,94.0,139.0,0.1,6.7,16.04
1.0,Tomato,Roma,2023-04-28,2023-07-20,83.0,22.4,20.9,23.4,73.1,957.0,34632.0,14.4,4.0,196.0,66.0,200.0,0.4,6.7,18.79
3.0,Tomato,Beefsteak,2023-12-04,2024-02-16,74.0,,,,,,,10.0,10.7,,,,2.5,6.1,13.71
3.0,Lettuce,Iceberg,2023-06-09,2023-07-28,49.0,16.3,14.5,18.0,67.9,590.0,35311.0,15.9,5.6,,,,4.8,6.3,9.9
3.0,Lettuce,Leaf,2023-11-17,2023-12-20,33.0,16.9,15.6,19.1,57.7,897.0,15743.0,10.0,6.6,148.0,38.0,83.0,0.5,5.7,7.19
4.0,Cucumber,English,2023-07-20,2023-09-27,69.0,24.7,22.2,26.5,67.7,1074.0,42037.0,15.5,4.0,,,,0.2,6.3,17.71
5.0,Tomato,Heirloom,2023-11-02,2024-01-23,82.0,22.3,20.6,25.0,62.6,720.0,24628.0,10.0,11.3,206.0,62.0,170.0,1.7,5.8,13.2
5.0,Cucumber,English,2023-04-30,2023-06-23,54.0,25.6,22.4,28.3,76.3,550.0,39280.0,14.5,6.2,181.0,79.0,149.0,1.2,6.6,13.46
3.0,Cucumber,Pickling,2023-05-27,2023-08-02,67.0,22.2,21.1,24.3,86.3,952.0,32477.0,15.7,8.3,102.0,57.0,131.0,1.6,,7.53
1.0,Tomato,Cherry,2023-06-01,2023-08-05,65.0,26.4,25.0,28.1,71.3,860.0,37047.0,15.8,9.5,160.0,83.0,159.0,0.3,6.9,15.42
3.0,Lettuce,Leaf,2023-12-31,2024-01-31,31.0,15.2,13.8,16.8,68.5,840.0,21992.0,10.0,5.2,105.0,38.0,147.0,0.0,6.1,5.64
3.0,Tomato,Roma,2023-06-05,2023-08-13,69.0,22.2,20.9,23.5,72.6,700.0,39831.0,15.9,6.9,189.0,114.0,234.0,1.9,5.8,18.75
1.0,Cucumber,Pickling,2023-03-13,2023-05-18,66.0,25.7,23.8,27.5,87.8,950.0,33792.0,11.5,8.0,165.0,66.0,143.0,3.8,6.9,13.85
1.0,Pepper,Bell,2023-04-26,2023-07-17,82.0,25.1,24.1,28.1,81.6,687.0,44948.0,14.3,5.2,122.0,74.0,159.0,0.4,7.5,15.7
4.0,Lettuce,Butterhead,2023-11-06,2023-12-09,33.0,18.2,17.2,20.9,60.1,633.0,24079.0,10.0,4.7,92.0,45.0,93.0,1.0,6.6,9.6
5.0,Tomato,Beefsteak,2023-05-06,2023-08-01,87.0,22.6,20.3,24.6,73.3,1036.0,31004.0,14.8,6.9,195.0,107.0,161.0,0.0,6.2,19.6
5.0,Pepper,Bell,2023-06-08,2023-08-31,84.0,25.0,22.4,27.7,76.5,865.0,40360.0,15.9,9.7,177.0,59.0,155.0,2.0,7.0,7.14
4.0,Lettuce,Iceberg,2023-04-11,2023-05-21,40.0,17.2,16.0,18.2,83.3,756.0,30846.0,13.4,5.2,91.0,61.0,118.0,2.0,,5.06
4.0,Lettuce,Iceberg,2023-08-20,2023-09-20,31.0,17.9,16.6,19.2,72.0,626.0,32125.0,14.0,6.9,,,,1.3,7.5,8.63
2.0,Tomato,Heirloom,2023-07-23,2023-09-22,61.0,24.2,22.7,25.9,69.2,929.0,38566.0,15.4,10.0,233.0,87.0,180.0,3.7,7.6,10.44
2.0,Cucumber,Pickling,2023-06-14,2023-08-18,65.0,,,,,,,16.0,6.0,135.0,76.0,121.0,2.8,6.2,14.31
3.0,Cucumber,English,2023-02-03,2023-04-05,61.0,24.9,23.3,26.5,70.9,987.0,22566.0,10.0,7.0,182.0,72.0,172.0,4.5,6.1,10.96
1.0,Tomato,Cherry,2023-12-03,2024-02-10,69.0,21.9,20.4,23.2,75.0,614.0,22507.0,10.0,6.4,,,,3.0,6.7,16.0
3.0,Lettuce,Iceberg,2023-06-13,2023-07-30,47.0,16.1,12.4,18.1,72.1,717.0,38962.0,16.0,2.3,137.0,61.0,89.0,0.0,6.2,10.6
1.0,Tomato,Heirloom,2023-02-22,2023-05-20,87.0,26.1,25.1,27.5,69.5,1005.0,30110.0,10.2,8.3,,,,0.1,6.8,17.97
1.0,Tomato,Heirloom,2023-04-23,2023-07-09,77.0,26.5,24.0,28.8,70.7,837.0,38775.0,14.2,6.9,185.0,74.0,233.0,4.0,7.5,16.04
3.0,Lettuce,Butterhead,2023-12-20,2024-02-02,44.0,17.5,15.8,20.2,70.9,378.0,20765.0,10.0,6.2,127.0,56.0,144.0,5.0,6.8,5.17
1.0,Tomato,Roma,2023-01-26,2023-03-31,64.0,23.9,20.8,25.1,79.5,653.0,25229.0,10.0,8.8,241.0,78.0,195.0,3.1,6.1,17.08
5.0,Cucumber,Pickling,2023-10-12,2023-12-16,65.0,24.9,23.1,26.3,85.3,546.0,35847.0,10.5,8.1,183.0,100.0,194.0,1.2,7.6,9.65
2.0,Tomato,Heirloom,2023-01-15,2023-03-25,69.0,27.8,26.4,31.1,80.5,794.0,27084.0,10.0,6.9,189.0,77.0,179.0,0.8,6.0,18.24
3.0,Cucumber,English,2023-03-27,2023-05-21,55.0,19.8,18.3,20.9,77.4,828.0,36838.0,12.4,2.8,195.0,96.0,177.0,0.3,5.6,13.91
4.0,Tomato,Cherry,2023-08-29,2023-11-24,87.0,26.7,24.6,27.8,68.1,678.0,34344.0,13.4,7.0,151.0,108.0,164.0,2.2,7.0,17.72
1.0,Tomato,Roma,2023-12-28,2024-02-27,61.0,27.9,26.2,29.6,70.1,744.0,24040.0,10.0,7.1,,,,1.9,6.2,18.42
1.0,Pepper,Bell,2023-11-04,2024-01-14,71.0,25.3,22.7,26.9,75.2,872.0,15682.0,10.0,7.3,136.0,70.0,170.0,2.9,7.2,7.37
5.0,Cucumber,Slicing,2023-07-13,2023-09-04,53.0,23.9,22.8,25.2,74.8,902.0,32342.0,15.7,6.7,115.0,48.0,175.0,2.5,6.0,14.37
1.0,Tomato,Cherry,2023-04-07,2023-06-17,71.0,26.7,24.0,29.5,68.9,749.0,36278.0,13.2,5.0,209.0,76.0,150.0,1.0,6.7,25.03
2.0,Cucumber,Slicing,2023-07-04,2023-09-04,62.0,26.8,24.9,27.8,84.7,518.0,34982.0,15.9,8.4,107.0,61.0,120.0,0.4,6.4,8.66
5.0,Cucumber,Slicing,2023-09-19,2023-11-26,68.0,21.6,19.8,23.3,85.4,571.0,27093.0,12.0,7.9,185.0,86.0,144.0,1.5,6.5,10.5
2.0,Tomato,Roma,2023-07-25,2023-09-30,67.0,26.4,24.3,30.0,83.5,1077.0,42449.0,15.3,9.6,159.0,114.0,216.0,4.0,7.0,12.19
5.0,Lettuce,Romaine,2023-04-05,2023-05-23,48.0,17.7,15.5,19.5,75.0,690.0,31853.0,13.0,5.2,118.0,37.0,128.0,1.0,6.7,8.28
5.0,Lettuce,Iceberg,2023-07-29,2023-09-16,49.0,18.6,17.4,19.8,73.5,842.0,31025.0,15.1,7.3,90.0,39.0,143.0,2.4,6.6,3.73
1.0,Tomato,Roma,2023-08-14,2023-11-11,89.0,24.9,23.6,26.3,68.6,704.0,31965.0,14.4,9.4,165.0,65.0,234.0,0.7,6.4,11.86
3.0,Tomato,Beefsteak,2023-01-30,2023-04-09,69.0,25.3,23.0,27.0,66.8,906.0,12501.0,10.0,8.3,192.0,57.0,238.0,0.3,6.9,11.26
3.0,Lettuce,Iceberg,2023-10-31,2023-12-03,33.0,14.8,12.8,16.0,73.3,763.0,28288.0,10.0,6.5,101.0,31.0,109.0,4.9,6.8,7.6
5.0,Cucumber,English,2023-11-14,2024-01-13,60.0,23.3,21.7,24.4,73.1,644.0,29413.0,10.0,6.9,,,,1.6,6.2,9.95
5.0,Pepper,Habanero,2023-04-12,2023-06-28,77.0,26.6,24.8,28.0,77.5,614.0,33006.0,13.5,7.4,142.0,73.0,160.0,0.2,6.6,9.37
2.0,Lettuce,Romaine,2023-05-06,2023-06-23,48.0,16.7,14.6,19.5,65.3,885.0,33461.0,14.8,6.3,87.0,41.0,98.0,4.3,6.0,6.75
5.0,Cucumber,Slicing,2023-09-23,2023-11-27,65.0,20.8,18.6,22.8,88.9,527.0,34693.0,11.8,6.1,191.0,73.0,155.0,0.1,6.9,17.1
4.0,Tomato,Beefsteak,2023-05-23,2023-08-16,85.0,24.4,23.1,25.5,61.9,706.0,40329.0,15.5,9.3,195.0,84.0,205.0,2.1,7.0,15.7
3.0,Cucumber,Slicing,2023-04-29,2023-06-27,59.0,21.8,20.2,24.0,76.5,953.0,33172.0,14.5,4.0,158.0,75.0,149.0,0.4,6.5,15.05
3.0,Tomato,Heirloom,2023-07-19,2023-10-14,87.0,24.4,23.4,26.6,74.0,1039.0,39554.0,15.5,8.3,168.0,54.0,204.0,0.7,6.5,13.72
1.0,Lettuce,Leaf,2023-11-20,2023-12-21,31.0,16.5,15.3,17.9,72.5,764.0,26452.0,10.0,3.7,107.0,49.0,88.0,1.8,7.3,10.0
4.0,Lettuce,Iceberg,2023-05-07,2023-06-14,38.0,18.3,16.2,20.6,64.1,713.0,37165.0,14.9,4.3,119.0,38.0,101.0,0.6,6.9,9.17
1.0,Lettuce,Iceberg,2023-11-23,2023-12-29,36.0,17.8,16.5,21.0,61.9,920.0,19050.0,10.0,6.4,124.0,51.0,112.0,1.4,6.0,8.77
2.0,Cucumber,Slicing,2023-08-22,2023-10-20,59.0,,,,,,,13.9,7.3,181.0,72.0,124.0,1.4,6.6,12.3
3.0,Lettuce,Romaine,2023-06-14,2023-07-22,38.0,17.5,14.1,19.2,61.4,602.0,46308.0,16.0,4.2,106.0,37.0,131.0,4.3,6.8,5.32
3.0,Tomato,Beefsteak,2023-07-18,2023-10-10,84.0,26.9,25.7,28.6,80.4,850.0,32060.0,15.6,6.8,,,,0.6,6.6,18.46
3.0,Tomato,Roma,2023-12-29,2024-03-11,73.0,29.5,27.1,32.3,77.6,1107.0,23270.0,10.0,8.4,188.0,78.0,240.0,2.7,6.0,8.66
1.0,Cucumber,Slicing,2023-04-20,2023-06-16,57.0,24.8,22.6,26.4,82.3,535.0,40281.0,14.0,10.5,187.0,98.0,123.0,1.6,6.3,9.69
5.0,Lettuce,Leaf,2023-08-25,2023-09-26,32.0,19.9,18.8,22.1,74.2,555.0,36262.0,13.7,4.6,98.0,30.0,85.0,0.3,7.3,8.29
1.0,Tomato,Roma,2023-12-30,2024-03-12,73.0,25.6,23.3,26.8,70.5,749.0,15082.0,10.0,3.7,172.0,95.0,245.0,0.6,7.0,18.36
2.0,Tomato,Roma,2023-10-21,2023-12-24,64.0,24.2,20.5,27.9,59.8,690.0,28366.0,10.0,6.8,239.0,94.0,170.0,0.0,6.3,18.15
1.0,Cucumber,Pickling,2023-10-23,2023-12-14,52.0,23.1,21.6,25.5,87.7,871.0,11952.0,10.0,7.5,133.0,57.0,158.0,2.1,6.5,11.14
2.0,Tomato,Beefsteak,2023-03-18,2023-05-20,63.0,22.4,21.3,23.9,64.1,972.0,28940.0,11.8,8.6,193.0,93.0,170.0,3.3,6.3,13.95
3.0,Cucumber,Slicing,2023-10-10,2023-12-09,60.0,25.0,23.5,26.7,73.1,688.0,23582.0,10.6,5.6,119.0,70.0,189.0,1.4,6.4,11.36
3.0,Tomato,Heirloom,2023-03-13,2023-05-23,71.0,26.6,25.3,27.9,83.4,993.0,29047.0,11.5,6.7,208.0,86.0,191.0,1.6,6.0,18.04
5.0,Tomato,Roma,2023-01-16,2023-03-29,72.0,24.3,22.6,26.2,62.4,681.0,18083.0,10.0,9.0,223.0,90.0,209.0,2.8,6.4,11.71
2.0,Tomato,Beefsteak,2023-02-25,2023-05-17,81.0,28.1,26.7,29.8,78.8,863.0,21060.0,10.4,6.7,156.0,77.0,183.0,1.1,5.8,16.78
5.0,Tomato,Heirloom,2023-05-03,2023-07-02,60.0,23.9,21.7,26.9,66.8,999.0,34974.0,14.7,6.4,219.0,76.0,154.0,3.0,6.0,17.37
5.0,Lettuce,Romaine,2023-03-16,2023-04-22,37.0,19.5,17.8,21.1,79.3,866.0,28151.0,11.7,5.7,86.0,58.0,113.0,2.7,7.3,10.46
2.0,Tomato,Heirloom,2023-05-19,2023-08-16,89.0,28.2,25.9,30.1,71.5,973.0,26679.0,15.4,11.4,174.0,117.0,209.0,0.7,5.9,11.14
2.0,Tomato,Beefsteak,2023-07-12,2023-09-23,73.0,25.8,24.0,27.2,65.1,985.0,49584.0,15.7,10.8,153.0,97.0,173.0,1.2,6.9,16.47
3.0,Cucumber,Slicing,2023-05-09,2023-07-09,61.0,,,,,,,15.0,5.9,133.0,78.0,199.0,1.0,6.6,12.07
2.0,Tomato,Roma,2023-04-01,2023-06-08,68.0,21.4,19.3,23.5,71.3,843.0,22580.0,12.8,4.6,214.0,52.0,154.0,5.3,6.4,16.19
5.0,Cucumber,Pickling,2023-08-25,2023-10-25,61.0,26.1,24.6,28.7,83.4,885.0,29333.0,13.7,9.4,165.0,71.0,183.0,1.9,6.8,9.69
2.0,Lettuce,Leaf,2023-10-10,2023-11-23,44.0,19.4,17.7,20.6,65.8,778.0,32678.0,10.6,7.8,88.0,65.0,146.0,3.2,6.0,5.63
3.0,Tomato,Beefsteak,2023-11-02,2024-01-28,87.0,26.2,22.4,29.1,73.9,751.0,26798.0,10.0,7.3,220.0,57.0,199.0,2.5,5.7,16.41
4.0,Cucumber,Slicing,2023-02-08,2023-04-13,64.0,24.7,23.5,26.0,81.9,715.0,25165.0,10.0,6.8,182.0,45.0,175.0,1.7,6.1,13.22
4.0,Cucumber,Slicing,2023-04-26,2023-06-27,62.0,22.0,20.5,24.5,80.4,813.0,30188.0,14.3,7.3,140.0,70.0,185.0,3.4,6.5,12.31
2.0,Lettuce,Leaf,2023-08-25,2023-10-09,45.0,20.8,18.9,22.1,68.3,979.0,30945.0,13.7,4.2,110.0,47.0,111.0,3.9,6.8,5.65
4.0,Tomato,Heirloom,2023-05-23,2023-08-05,74.0,25.9,24.3,28.1,74.0,642.0,33169.0,15.5,9.6,245.0,63.0,210.0,1.9,5.6,12.84
5.0,Tomato,Roma,2023-09-09,2023-11-12,64.0,26.7,25.6,27.8,65.6,1016.0,28109.0,12.7,9.3,,,,0.9,6.1,11.28
4.0,Lettuce,Leaf,2023-04-25,2023-06-04,40.0,,,,,,,14.3,4.1,101.0,44.0,130.0,0.0,6.4,6.61
5.0,Tomato,Beefsteak,2023-08-17,2023-10-26,70.0,25.2,21.9,26.2,90.8,842.0,34796.0,14.2,7.7,249.0,110.0,160.0,2.2,5.8,16.71
1.0,Cucumber,English,2023-01-25,2023-04-02,67.0,20.9,19.0,22.7,79.0,838.0,17214.0,10.0,3.7,102.0,41.0,162.0,0.8,7.5,8.31
2.0,Pepper,Bell,2023-06-16,2023-09-09,85.0,,,,,,,16.0,6.3,138.0,72.0,184.0,4.0,6.0,8.94
1.0,Tomato,Beefsteak,2023-02-01,2023-04-15,73.0,24.4,22.7,26.0,65.5,650.0,17429.0,10.0,6.3,223.0,95.0,195.0,0.9,6.1,19.56
3.0,Tomato,Cherry,2023-05-16,2023-07-26,71.0,24.5,22.5,26.3,77.2,678.0,32932.0,15.3,8.5,188.0,75.0,222.0,1.5,6.4,16.58
1.0,Tomato,Roma,2023-10-28,2024-01-08,72.0,24.4,21.4,27.5,79.7,793.0,22577.0,10.0,6.3,223.0,66.0,183.0,0.0,7.0,20.43
4.0,Cucumber,Slicing,2023-11-25,2024-01-27,63.0,26.4,22.8,30.0,94.9,836.0,26767.0,10.0,7.1,114.0,40.0,141.0,3.4,7.1,12.52
